OrderID,OrderDate,CustomerID,ProductID,Sales,Quantity,Discount,Profit
CA-2025-133104,2025-11-20,CUST-10852,TEC-CO-10000132,3725.86,2,0.0,1554.48
CA-2025-133105,2025-11-20,CUST-10136,TEC-MA-10000052,3188.4,3,0.0,1070.82
CA-2025-133105,2025-11-20,CUST-10136,TEC-MA-10000069,970.83,3,0.0,402.54
CA-2025-133105,2025-11-20,CUST-10136,TEC-AC-10000059,93.24,1,0.0,41.12
CA-2025-133106,2025-11-20,CUST-10312,OFF-BI-10000105,127.33,6,0.1,33.55
CA-2025-133106,2025-11-20,CUST-10312,OFF-AR-10000175,156.24,6,0.0,54.36
CA-2025-133106,2025-11-20,CUST-10312,OFF-AR-10000054,130.22,4,0.15,32.66
CA-2025-133106,2025-11-20,CUST-10312,TEC-MA-10000107,2106.75,3,0.0,863.61
CA-2025-133107,2025-11-20,CUST-10420,OFF-AR-10000062,33.57,3,0.0,10.44
CA-2025-133108,2025-11-20,CUST-10898,FUR-CH-10000042,128.55,1,0.0,49.14
CA-2025-133108,2025-11-20,CUST-10898,FUR-TA-10000198,1700.76,4,0.0,739.44
CA-2025-133109,2025-11-20,CUST-10290,OFF-AP-10000118,187.58,3,0.2,33.26
CA-2025-133109,2025-11-20,CUST-10290,TEC-CO-10000191,1188.93,1,0.0,464.63
CA-2025-133109,2025-11-20,CUST-10290,TEC-MA-10000006,3468.04,6,0.1,1315.18
CA-2025-133110,2025-11-20,CUST-10677,FUR-CH-10000124,1137.21,3,0.0,362.37
CA-2025-133110,2025-11-20,CUST-10677,TEC-MA-10000001,3124.18,3,0.2,700.03
CA-2025-133111,2025-11-20,CUST-10072,TEC-MA-10000097,3720.68,4,0.0,1665.52
CA-2025-133111,2025-11-20,CUST-10072,FUR-FU-10000150,17.38,1,0.15,5.85
CA-2025-133111,2025-11-20,CUST-10072,FUR-BO-10000092,706.26,3,0.0,324.66
CA-2025-133112,2025-11-20,CUST-10404,FUR-BO-10000137,394.56,2,0.0,147.02
CA-2025-133112,2025-11-20,CUST-10404,FUR-TA-10000022,468.4,2,0.15,173.18
CA-2025-133113,2025-11-20,CUST-10470,FUR-BO-10000193,1758.54,6,0.0,622.5
CA-2025-133113,2025-11-20,CUST-10470,OFF-AP-10000156,1029.8,6,0.3,215.42
CA-2025-133113,2025-11-20,CUST-10470,TEC-PH-10000000,296.77,1,0.0,109.81
CA-2025-133114,2025-11-20,CUST-10773,FUR-BO-10000143,238.97,1,0.1,98.46
CA-2025-133115,2025-11-20,CUST-10334,OFF-BI-10000016,84.0,5,0.3,2.9
CA-2025-133115,2025-11-20,CUST-10334,OFF-FA-10000185,22.64,2,0.0,9.56
CA-2025-133115,2025-11-20,CUST-10334,TEC-MA-10000006,3853.38,6,0.0,1700.52
CA-2025-133115,2025-11-20,CUST-10334,OFF-AR-10000121,88.27,6,0.2,16.45
CA-2025-133115,2025-11-20,CUST-10334,TEC-CO-10000189,3132.26,2,0.0,971.82
CA-2025-133116,2025-11-20,CUST-10515,OFF-PA-10000141,75.32,4,0.0,33.64
CA-2025-133116,2025-11-20,CUST-10515,TEC-CO-10000021,9347.6,5,0.0,3139.8
CA-2025-133117,2025-11-20,CUST-10640,TEC-CO-10000100,2402.08,5,0.2,856.23
CA-2025-133117,2025-11-20,CUST-10640,TEC-CO-10000160,7349.88,6,0.0,2298.54
CA-2025-133117,2025-11-20,CUST-10640,OFF-PA-10000091,22.04,4,0.0,8.12
CA-2025-133118,2025-11-20,CUST-10330,OFF-FA-10000199,27.69,3,0.0,13.29
CA-2025-133118,2025-11-20,CUST-10330,FUR-CH-10000026,358.7,3,0.3,55.82
CA-2025-133118,2025-11-20,CUST-10330,OFF-AR-10000077,13.03,1,0.1,3.17
CA-2025-133119,2025-11-20,CUST-10983,FUR-TA-10000155,675.33,4,0.3,112.73
CA-2025-133119,2025-11-20,CUST-10983,OFF-BI-10000166,33.26,6,0.1,12.74
CA-2025-133120,2025-11-20,CUST-10882,TEC-CO-10000157,4184.55,6,0.15,1637.37
CA-2025-133120,2025-11-20,CUST-10882,FUR-BO-10000087,496.96,2,0.0,157.98
CA-2025-133121,2025-11-20,CUST-10299,OFF-PA-10000125,13.69,1,0.0,5.0
CA-2025-133121,2025-11-20,CUST-10299,FUR-BO-10000137,838.44,5,0.15,219.59
CA-2025-133122,2025-11-20,CUST-10493,FUR-BO-10000172,1103.9,3,0.2,367.91
CA-2025-133122,2025-11-20,CUST-10493,OFF-BI-10000025,22.63,1,0.0,7.71
CA-2025-133123,2025-11-20,CUST-10230,FUR-CH-10000179,132.6,1,0.0,65.23
CA-2025-133124,2025-11-20,CUST-10497,OFF-AP-10000035,663.18,3,0.0,243.84
CA-2025-133124,2025-11-20,CUST-10497,OFF-BI-10000055,16.31,1,0.3,2.19
CA-2025-133124,2025-11-20,CUST-10497,OFF-AR-10000120,40.44,2,0.0,15.06
CA-2025-133125,2025-11-20,CUST-10673,FUR-FU-10000168,32.78,2,0.0,13.3
CA-2025-133125,2025-11-20,CUST-10673,FUR-FU-10000048,135.2,2,0.15,41.6
CA-2025-133125,2025-11-20,CUST-10673,TEC-MA-10000148,3992.46,3,0.1,1173.36
CA-2025-133126,2025-11-20,CUST-10078,TEC-PH-10000066,1619.18,2,0.0,768.54
CA-2025-133126,2025-11-20,CUST-10078,FUR-FU-10000053,79.76,2,0.0,27.42
CA-2025-133127,2025-11-20,CUST-10878,OFF-AR-10000080,56.42,3,0.2,14.45
CA-2025-133127,2025-11-20,CUST-10878,FUR-TA-10000086,3378.05,5,0.0,1147.7
CA-2025-133128,2025-11-20,CUST-10595,OFF-BI-10000182,10.63,3,0.2,1.57
CA-2025-133129,2025-11-20,CUST-10988,TEC-AC-10000164,31.28,1,0.0,12.65
CA-2025-133129,2025-11-20,CUST-10988,TEC-PH-10000015,513.45,1,0.1,200.96
CA-2025-133129,2025-11-20,CUST-10988,OFF-FA-10000075,6.33,1,0.1,1.88
CA-2025-133130,2025-11-20,CUST-10026,TEC-AC-10000130,203.01,3,0.3,11.34
CA-2025-133131,2025-11-20,CUST-10848,FUR-CH-10000057,442.7,2,0.0,133.46
CA-2025-133131,2025-11-20,CUST-10848,FUR-BO-10000143,796.56,3,0.0,375.03
CA-2025-133132,2025-11-20,CUST-10809,TEC-PH-10000178,551.62,2,0.2,126.22
CA-2025-133133,2025-11-20,CUST-10128,FUR-BO-10000084,946.76,4,0.0,348.04
CA-2025-133133,2025-11-20,CUST-10128,TEC-MA-10000006,1734.02,3,0.1,657.59
CA-2025-133133,2025-11-20,CUST-10128,TEC-CO-10000159,2412.08,4,0.0,1085.6
CA-2025-133133,2025-11-20,CUST-10128,TEC-AC-10000131,95.5,2,0.0,30.28
CA-2025-133133,2025-11-20,CUST-10128,OFF-AR-10000043,40.93,4,0.2,10.53
CA-2025-133134,2025-11-20,CUST-10889,OFF-BI-10000180,43.47,3,0.0,14.76
CA-2025-133134,2025-11-20,CUST-10889,OFF-AR-10000114,78.65,3,0.2,20.06
CA-2025-133135,2025-11-20,CUST-10504,FUR-TA-10000152,430.89,1,0.0,140.3
CA-2025-133135,2025-11-20,CUST-10504,FUR-FU-10000192,30.3,1,0.0,14.69
CA-2025-133136,2025-11-20,CUST-10388,FUR-TA-10000167,1080.02,2,0.0,346.06
CA-2025-133136,2025-11-20,CUST-10388,FUR-CH-10000124,909.77,3,0.2,134.93
CA-2025-133136,2025-11-20,CUST-10388,FUR-BO-10000036,799.42,3,0.1,217.69
CA-2025-133137,2025-11-20,CUST-10907,FUR-FU-10000122,16.08,1,0.2,4.07
CA-2025-133137,2025-11-20,CUST-10907,TEC-PH-10000074,905.05,3,0.15,363.01
CA-2025-133138,2025-11-20,CUST-10084,OFF-AP-10000035,596.86,3,0.1,177.52
CA-2025-133138,2025-11-20,CUST-10084,TEC-CO-10000046,544.25,1,0.2,143.93
CA-2025-133139,2025-11-20,CUST-10458,FUR-FU-10000012,122.58,5,0.1,36.73
CA-2025-133139,2025-11-20,CUST-10458,OFF-PA-10000034,9.19,1,0.0,3.35
CA-2025-133139,2025-11-20,CUST-10458,OFF-AR-10000113,42.03,3,0.0,14.34
CA-2025-133139,2025-11-20,CUST-10458,TEC-AC-10000027,617.75,5,0.0,240.0
CA-2025-133139,2025-11-20,CUST-10458,TEC-AC-10000059,93.24,1,0.0,41.12
CA-2025-133140,2025-11-20,CUST-10643,OFF-FA-10000101,5.34,3,0.0,1.92
CA-2025-133140,2025-11-20,CUST-10643,TEC-MA-10000006,449.56,1,0.3,90.75
CA-2025-133140,2025-11-20,CUST-10643,TEC-PH-10000147,449.74,3,0.1,149.26
CA-2025-133141,2025-11-20,CUST-10605,FUR-BO-10000170,416.27,1,0.15,147.46
CA-2025-133142,2025-11-20,CUST-10274,FUR-TA-10000040,1701.24,3,0.1,738.9
CA-2025-133142,2025-11-20,CUST-10274,OFF-AR-10000114,98.31,3,0.0,39.72
CA-2025-133143,2025-11-20,CUST-10563,TEC-AC-10000130,203.01,3,0.3,11.34
CA-2025-133143,2025-11-20,CUST-10563,FUR-CH-10000127,668.58,3,0.0,257.25
CA-2025-133143,2025-11-20,CUST-10563,OFF-BI-10000047,129.6,6,0.0,45.06
CA-2025-133144,2025-11-20,CUST-10702,OFF-BI-10000142,57.84,3,0.0,24.84
CA-2025-133145,2025-11-20,CUST-10587,TEC-PH-10000099,2959.86,3,0.0,1266.3
CA-2025-133145,2025-11-20,CUST-10587,FUR-FU-10000165,68.93,2,0.2,23.03
CA-2025-133146,2025-11-20,CUST-10681,FUR-TA-10000152,1292.67,3,0.0,420.9
CA-2025-133146,2025-11-20,CUST-10681,OFF-AP-10000063,333.09,2,0.1,102.47
CA-2025-133146,2025-11-20,CUST-10681,FUR-FU-10000195,145.85,3,0.1,57.5
CA-2025-133147,2025-11-21,CUST-10439,TEC-AC-10000131,38.2,1,0.2,5.59
CA-2025-133147,2025-11-21,CUST-10439,OFF-AR-10000120,121.32,6,0.0,45.18
CA-2025-133147,2025-11-21,CUST-10439,FUR-BO-10000036,592.16,2,0.0,204.34
CA-2025-133147,2025-11-21,CUST-10439,TEC-PH-10000099,3946.48,4,0.0,1688.4
CA-2025-133148,2025-11-21,CUST-10985,OFF-AR-10000038,18.51,3,0.0,6.33
CA-2025-133148,2025-11-21,CUST-10985,OFF-AR-10000162,45.2,2,0.2,11.96
CA-2025-133148,2025-11-21,CUST-10985,FUR-TA-10000155,241.19,1,0.0,100.54
CA-2025-133149,2025-11-21,CUST-10023,OFF-FA-10000140,5.7,1,0.2,1.58
CA-2025-133150,2025-11-21,CUST-10371,TEC-CO-10000128,5157.44,4,0.0,2223.44
CA-2025-133150,2025-11-21,CUST-10371,TEC-MA-10000097,1860.34,2,0.0,832.76
CA-2025-133151,2025-11-21,CUST-10172,OFF-AR-10000077,14.48,1,0.0,4.62
CA-2025-133151,2025-11-21,CUST-10172,FUR-TA-10000116,757.77,1,0.0,236.93
CA-2025-133152,2025-11-21,CUST-10556,FUR-TA-10000049,188.13,1,0.2,30.98
CA-2025-133152,2025-11-21,CUST-10556,TEC-MA-10000107,702.25,1,0.0,287.87
CA-2025-133153,2025-11-21,CUST-10244,FUR-TA-10000116,2045.98,3,0.1,483.46
CA-2025-133153,2025-11-21,CUST-10244,OFF-BI-10000016,96.0,4,0.0,31.12
CA-2025-133154,2025-11-21,CUST-10736,TEC-AC-10000085,291.78,2,0.0,100.14
CA-2025-133155,2025-11-21,CUST-10888,OFF-AP-10000035,1193.72,6,0.1,355.04
CA-2025-133155,2025-11-21,CUST-10888,FUR-TA-10000061,1483.25,5,0.0,663.85
CA-2025-133155,2025-11-21,CUST-10888,OFF-FA-10000075,37.96,6,0.1,11.26
CA-2025-133156,2025-11-21,CUST-10208,FUR-BO-10000137,197.28,1,0.0,73.51
CA-2025-133156,2025-11-21,CUST-10208,TEC-AC-10000131,47.75,1,0.0,15.14
CA-2025-133156,2025-11-21,CUST-10208,TEC-MA-10000090,4488.46,6,0.3,611.08
CA-2025-133156,2025-11-21,CUST-10208,FUR-CH-10000179,663.0,5,0.0,326.15
CA-2025-133156,2025-11-21,CUST-10208,OFF-PA-10000034,8.27,1,0.1,2.43
CA-2025-133157,2025-11-21,CUST-10156,FUR-BO-10000092,423.76,2,0.1,169.36
CA-2025-133157,2025-11-21,CUST-10156,TEC-CO-10000070,1038.83,1,0.2,357.82
CA-2025-133158,2025-11-21,CUST-10882,TEC-MA-10000107,2457.88,5,0.3,385.98
CA-2025-133158,2025-11-21,CUST-10882,FUR-CH-10000127,891.44,4,0.0,343.0
CA-2025-133158,2025-11-21,CUST-10882,TEC-MA-10000126,881.36,4,0.0,404.36
CA-2025-133158,2025-11-21,CUST-10882,OFF-AR-10000078,80.93,4,0.2,14.97
CA-2025-133158,2025-11-21,CUST-10882,TEC-CO-10000160,5144.92,6,0.3,93.58
CA-2025-133159,2025-11-21,CUST-10354,FUR-FU-10000163,205.5,3,0.0,90.18
CA-2025-133159,2025-11-21,CUST-10354,OFF-FA-10000199,36.92,4,0.0,17.72
CA-2025-133160,2025-11-21,CUST-10425,OFF-AP-10000118,234.48,3,0.0,80.16
CA-2025-133161,2025-11-21,CUST-10218,OFF-FA-10000072,10.59,3,0.0,3.45
CA-2025-133161,2025-11-21,CUST-10218,OFF-FA-10000082,24.65,2,0.15,4.83
CA-2025-133162,2025-11-21,CUST-10421,OFF-FA-10000101,3.56,2,0.0,1.28
CA-2025-133163,2025-11-21,CUST-10231,OFF-AR-10000080,21.16,1,0.1,7.17
CA-2025-133163,2025-11-21,CUST-10231,OFF-AR-10000077,28.96,2,0.0,9.24
CA-2025-133164,2025-11-21,CUST-10656,TEC-PH-10000184,386.99,1,0.0,188.96
CA-2025-133165,2025-11-21,CUST-10482,TEC-CO-10000046,680.31,1,0.0,279.99
CA-2025-133165,2025-11-21,CUST-10482,FUR-CH-10000051,454.68,3,0.1,167.22
CA-2025-133165,2025-11-21,CUST-10482,TEC-CO-10000160,2449.96,2,0.0,766.18
CA-2025-133166,2025-11-21,CUST-10802,FUR-FU-10000150,20.45,1,0.0,8.92
CA-2025-133166,2025-11-21,CUST-10802,OFF-AR-10000029,57.84,3,0.0,24.51
CA-2025-133167,2025-11-21,CUST-10312,OFF-FA-10000197,37.76,4,0.1,8.52
CA-2025-133167,2025-11-21,CUST-10312,FUR-TA-10000198,1275.57,3,0.0,554.58
CA-2025-133167,2025-11-21,CUST-10312,TEC-AC-10000130,580.02,6,0.0,196.68
CA-2025-133167,2025-11-21,CUST-10312,TEC-CO-10000159,3618.12,6,0.0,1628.4
CA-2025-133168,2025-11-21,CUST-10490,FUR-FU-10000168,13.11,1,0.2,3.37
CA-2025-133169,2025-11-21,CUST-10263,FUR-TA-10000044,901.18,3,0.1,347.32
CA-2025-133169,2025-11-21,CUST-10263,TEC-MA-10000090,961.81,1,0.1,315.58
CA-2025-133170,2025-11-21,CUST-10938,OFF-AR-10000054,68.94,2,0.1,20.16
CA-2025-133170,2025-11-21,CUST-10938,OFF-AR-10000038,5.55,1,0.1,1.49
CA-2025-133171,2025-11-21,CUST-10514,FUR-BO-10000092,1177.1,5,0.0,541.1
CA-2025-133171,2025-11-21,CUST-10514,OFF-AR-10000077,43.44,3,0.0,13.86
CA-2025-133171,2025-11-21,CUST-10514,TEC-CO-10000128,4125.95,4,0.2,1191.95
CA-2025-133171,2025-11-21,CUST-10514,OFF-FA-10000190,9.72,1,0.15,3.8
CA-2025-133171,2025-11-21,CUST-10514,FUR-FU-10000028,241.2,4,0.0,79.04
CA-2025-133172,2025-11-21,CUST-10168,OFF-FA-10000067,50.31,5,0.1,22.01
CA-2025-133172,2025-11-21,CUST-10168,TEC-CO-10000189,7830.65,5,0.0,2429.55
CA-2025-133172,2025-11-21,CUST-10168,FUR-FU-10000117,84.79,1,0.15,15.31
CA-2025-133173,2025-11-21,CUST-10283,TEC-MA-10000097,4650.85,5,0.0,2081.9
CA-2025-133173,2025-11-21,CUST-10283,TEC-MA-10000126,198.31,1,0.1,79.06
CA-2025-133173,2025-11-21,CUST-10283,FUR-TA-10000040,3150.45,5,0.0,1546.55
CA-2025-133174,2025-11-21,CUST-10077,OFF-BI-10000055,69.9,3,0.0,27.54
CA-2025-133174,2025-11-21,CUST-10077,TEC-MA-10000148,2957.38,2,0.0,1077.98
CA-2025-133175,2025-11-21,CUST-10028,TEC-PH-10000184,1044.87,3,0.1,450.78
CA-2025-133176,2025-11-21,CUST-10515,FUR-BO-10000095,306.94,1,0.1,131.3
CA-2025-133176,2025-11-21,CUST-10515,OFF-AR-10000149,73.44,3,0.0,31.65
CA-2025-133176,2025-11-21,CUST-10515,OFF-FA-10000185,20.38,2,0.1,7.3
CA-2025-133177,2025-11-21,CUST-10334,FUR-TA-10000061,1186.6,4,0.0,531.08
CA-2025-133177,2025-11-21,CUST-10334,TEC-CO-10000132,10059.82,6,0.1,3545.68
CA-2025-133177,2025-11-21,CUST-10334,OFF-AR-10000038,4.32,1,0.3,0.26
CA-2025-133177,2025-11-21,CUST-10334,FUR-TA-10000044,1418.52,5,0.15,495.42
CA-2025-133177,2025-11-21,CUST-10334,TEC-CO-10000106,1433.55,3,0.0,545.46
CA-2025-133178,2025-11-21,CUST-10967,OFF-BI-10000025,54.31,3,0.2,9.55
CA-2025-133178,2025-11-21,CUST-10967,FUR-BO-10000173,258.75,1,0.3,71.31
CA-2025-133179,2025-11-21,CUST-10167,FUR-CH-10000124,909.77,3,0.2,134.93
CA-2025-133179,2025-11-21,CUST-10167,OFF-PA-10000151,43.86,2,0.0,18.38
CA-2025-133180,2025-11-21,CUST-10815,TEC-CO-10000191,1188.93,1,0.0,464.63
CA-2025-133180,2025-11-21,CUST-10815,FUR-TA-10000030,1244.82,3,0.0,534.84
CA-2025-133181,2025-11-21,CUST-10222,FUR-BO-10000087,596.35,3,0.2,87.88
CA-2025-133181,2025-11-21,CUST-10222,TEC-AC-10000131,114.6,3,0.2,16.77
CA-2025-133182,2025-11-21,CUST-10974,OFF-AP-10000094,225.26,1,0.1,84.04
CA-2025-133182,2025-11-21,CUST-10974,OFF-AR-10000029,92.54,6,0.2,25.88
CA-2025-133183,2025-11-21,CUST-10821,FUR-FU-10000007,467.86,6,0.2,63.94
CA-2025-133183,2025-11-21,CUST-10821,OFF-AP-10000071,771.05,4,0.1,244.33
CA-2025-133184,2025-11-21,CUST-10625,FUR-FU-10000144,127.5,3,0.0,54.06
CA-2025-133185,2025-11-21,CUST-10692,FUR-FU-10000122,14.07,1,0.3,2.06
CA-2025-133185,2025-11-21,CUST-10692,TEC-CO-10000103,1196.86,1,0.0,529.09
CA-2025-133186,2025-11-21,CUST-10992,OFF-AR-10000114,68.82,3,0.3,10.23
CA-2025-133186,2025-11-21,CUST-10992,OFF-BI-10000025,36.21,2,0.2,6.37
CA-2025-133187,2025-11-21,CUST-10595,FUR-TA-10000049,599.66,3,0.15,128.21
CA-2025-133187,2025-11-21,CUST-10595,FUR-CH-10000181,201.19,3,0.2,30.07
CA-2025-133187,2025-11-21,CUST-10595,FUR-BO-10000143,238.97,1,0.1,98.46
CA-2025-133188,2025-11-21,CUST-10097,FUR-FU-10000150,32.72,2,0.2,9.66
CA-2025-133189,2025-11-21,CUST-10059,TEC-MA-10000006,642.23,1,0.0,283.42
CA-2025-133189,2025-11-21,CUST-10059,OFF-FA-10000196,26.25,3,0.0,8.58
CA-2025-133189,2025-11-21,CUST-10059,TEC-AC-10000164,93.84,3,0.0,37.95
CA-2025-133190,2025-11-21,CUST-10664,OFF-FA-10000154,19.63,3,0.3,0.46
CA-2025-133190,2025-11-21,CUST-10664,OFF-BI-10000105,23.58,1,0.0,7.95
CA-2025-133191,2025-11-22,CUST-10100,TEC-CO-10000132,5961.38,4,0.2,1618.62
CA-2025-133191,2025-11-22,CUST-10100,OFF-BI-10000180,86.94,6,0.0,29.52
CA-2025-133191,2025-11-22,CUST-10100,OFF-AP-10000071,149.93,1,0.3,18.25
CA-2025-133191,2025-11-22,CUST-10100,OFF-FA-10000154,37.4,4,0.0,11.84
CA-2025-133191,2025-11-22,CUST-10100,OFF-AR-10000121,55.17,3,0.0,19.26
CA-2025-133192,2025-11-22,CUST-10949,FUR-FU-10000192,81.81,3,0.1,34.98
CA-2025-133192,2025-11-22,CUST-10949,OFF-BI-10000166,10.47,2,0.15,3.63
CA-2025-133192,2025-11-22,CUST-10949,TEC-CO-10000019,870.13,1,0.2,246.98
CA-2025-133193,2025-11-22,CUST-10550,FUR-TA-10000009,650.63,1,0.15,130.18
CA-2025-133194,2025-11-22,CUST-10640,OFF-PA-10000034,38.6,6,0.3,3.56
CA-2025-133194,2025-11-22,CUST-10640,FUR-TA-10000152,1551.2,4,0.1,388.84
CA-2025-133194,2025-11-22,CUST-10640,TEC-CO-10000128,3610.21,4,0.3,676.21
CA-2025-133195,2025-11-22,CUST-10032,FUR-TA-10000155,868.28,4,0.1,305.68
CA-2025-133195,2025-11-22,CUST-10032,OFF-PA-10000064,42.21,3,0.0,14.16
CA-2025-133196,2025-11-22,CUST-10963,FUR-FU-10000012,49.03,2,0.1,14.69
CA-2025-133196,2025-11-22,CUST-10963,TEC-AC-10000004,103.46,2,0.1,24.96
CA-2025-133196,2025-11-22,CUST-10963,TEC-AC-10000188,108.78,3,0.0,33.48
CA-2025-133197,2025-11-22,CUST-10562,OFF-PA-10000091,5.51,1,0.0,2.03
CA-2025-133197,2025-11-22,CUST-10562,OFF-FA-10000072,6.0,2,0.15,1.24
CA-2025-133198,2025-11-22,CUST-10563,FUR-TA-10000155,1085.36,5,0.1,382.11
CA-2025-133198,2025-11-22,CUST-10563,TEC-AC-10000027,494.2,4,0.0,192.0
CA-2025-133198,2025-11-22,CUST-10563,FUR-TA-10000116,4546.62,6,0.0,1421.58
CA-2025-133199,2025-11-22,CUST-10946,FUR-CH-10000081,672.51,3,0.0,284.16
CA-2025-133199,2025-11-22,CUST-10946,TEC-MA-10000126,198.31,1,0.1,79.06
CA-2025-133200,2025-11-22,CUST-10935,OFF-BI-10000142,38.56,2,0.0,16.56
CA-2025-133200,2025-11-22,CUST-10935,OFF-AP-10000145,70.15,1,0.3,10.2
CA-2025-133201,2025-11-22,CUST-10217,OFF-AR-10000088,10.18,1,0.1,2.45
CA-2025-133201,2025-11-22,CUST-10217,OFF-AP-10000094,600.7,3,0.2,177.04
CA-2025-133201,2025-11-22,CUST-10217,TEC-AC-10000138,216.92,2,0.0,68.36
CA-2025-133202,2025-11-22,CUST-10936,OFF-BI-10000016,48.0,2,0.0,15.56
CA-2025-133202,2025-11-22,CUST-10936,FUR-FU-10000135,56.62,3,0.2,15.4
CA-2025-133203,2025-11-22,CUST-10736,OFF-FA-10000196,6.12,1,0.3,0.23
CA-2025-133204,2025-11-22,CUST-10018,OFF-FA-10000197,10.49,1,0.0,3.18
CA-2025-133204,2025-11-22,CUST-10018,TEC-CO-10000106,764.56,2,0.2,172.5
CA-2025-133205,2025-11-22,CUST-10237,TEC-PH-10000066,809.59,1,0.0,384.27
CA-2025-133205,2025-11-22,CUST-10237,OFF-AR-10000043,69.07,6,0.1,23.47
CA-2025-133205,2025-11-22,CUST-10237,FUR-TA-10000198,1700.76,5,0.2,499.11
CA-2025-133205,2025-11-22,CUST-10237,FUR-TA-10000167,1080.02,2,0.0,346.06
CA-2025-133205,2025-11-22,CUST-10237,OFF-AP-10000118,78.16,1,0.0,26.72
CA-2025-133206,2025-11-22,CUST-10407,TEC-PH-10000015,2424.62,5,0.15,862.17
CA-2025-133206,2025-11-22,CUST-10407,TEC-CO-10000157,4430.7,6,0.1,1883.52
CA-2025-133206,2025-11-22,CUST-10407,OFF-AP-10000094,175.2,1,0.3,33.98
CA-2025-133206,2025-11-22,CUST-10407,FUR-BO-10000095,272.84,1,0.2,97.2
CA-2025-133207,2025-11-22,CUST-10586,FUR-FU-10000007,263.17,3,0.1,61.21
CA-2025-133207,2025-11-22,CUST-10586,FUR-BO-10000173,1035.02,4,0.3,285.26
CA-2025-133207,2025-11-22,CUST-10586,TEC-MA-10000126,661.02,3,0.0,303.27
CA-2025-133207,2025-11-22,CUST-10586,OFF-BI-10000055,20.97,1,0.1,6.85
CA-2025-133207,2025-11-22,CUST-10586,OFF-AR-10000149,146.88,6,0.0,63.3
CA-2025-133208,2025-11-22,CUST-10697,FUR-BO-10000084,639.06,3,0.1,190.02
CA-2025-133208,2025-11-22,CUST-10697,OFF-PA-10000125,27.38,2,0.0,10.0
CA-2025-133208,2025-11-22,CUST-10697,FUR-TA-10000198,1275.57,3,0.0,554.58
CA-2025-133209,2025-11-22,CUST-10208,TEC-MA-10000006,1284.46,2,0.0,566.84
CA-2025-133209,2025-11-22,CUST-10208,FUR-FU-10000003,173.28,4,0.0,52.36
CA-2025-133209,2025-11-22,CUST-10208,OFF-BI-10000142,61.7,4,0.2,17.7
CA-2025-133209,2025-11-22,CUST-10208,FUR-BO-10000020,141.12,1,0.0,69.86
CA-2025-133210,2025-11-22,CUST-10850,TEC-CO-10000108,4168.88,4,0.0,2052.0
CA-2025-133210,2025-11-22,CUST-10850,OFF-BI-10000089,24.7,2,0.0,11.18
CA-2025-133210,2025-11-22,CUST-10850,OFF-FA-10000102,12.86,2,0.2,2.5
CA-2025-133210,2025-11-22,CUST-10850,TEC-MA-10000014,1824.84,6,0.0,844.56
CA-2025-133210,2025-11-22,CUST-10850,OFF-BI-10000005,126.28,4,0.3,13.44
CA-2025-133211,2025-11-22,CUST-10858,FUR-FU-10000012,27.24,1,0.0,10.07
CA-2025-133211,2025-11-22,CUST-10858,FUR-BO-10000172,919.92,2,0.0,429.26
CA-2025-133212,2025-11-22,CUST-10628,OFF-PA-10000058,35.42,2,0.2,10.16
CA-2025-133212,2025-11-22,CUST-10628,TEC-AC-10000130,483.35,5,0.0,163.9
CA-2025-133212,2025-11-22,CUST-10628,OFF-PA-10000010,19.71,1,0.0,7.94
CA-2025-133212,2025-11-22,CUST-10628,FUR-TA-10000061,622.96,3,0.3,131.32
CA-2025-133212,2025-11-22,CUST-10628,FUR-CH-10000026,341.62,2,0.0,139.7
CA-2025-133213,2025-11-22,CUST-10925,FUR-FU-10000135,47.18,2,0.0,19.7
CA-2025-133213,2025-11-22,CUST-10925,TEC-AC-10000018,144.36,2,0.0,49.92
CA-2025-133213,2025-11-22,CUST-10925,TEC-CO-10000110,6085.59,6,0.3,732.93
CA-2025-133213,2025-11-22,CUST-10925,TEC-PH-10000066,3643.16,5,0.1,1516.56
CA-2025-133213,2025-11-22,CUST-10925,OFF-FA-10000112,27.73,3,0.1,10.21
CA-2025-133214,2025-11-22,CUST-10831,FUR-TA-10000040,1701.24,3,0.1,738.9
CA-2025-133214,2025-11-22,CUST-10831,TEC-MA-10000090,2137.36,2,0.0,844.9
CA-2025-133214,2025-11-22,CUST-10831,TEC-CO-10000159,1206.04,2,0.0,542.8
CA-2025-133215,2025-11-22,CUST-10221,TEC-CO-10000159,1206.04,2,0.0,542.8
CA-2025-133215,2025-11-22,CUST-10221,FUR-CH-10000181,167.66,2,0.0,53.58
CA-2025-133215,2025-11-22,CUST-10221,TEC-AC-10000146,339.51,3,0.0,115.59
CA-2025-133216,2025-11-22,CUST-10818,FUR-CH-10000026,358.7,3,0.3,55.82
CA-2025-133216,2025-11-22,CUST-10818,FUR-FU-10000187,23.58,2,0.0,11.08
CA-2025-133216,2025-11-22,CUST-10818,FUR-BO-10000136,210.62,1,0.3,12.34
CA-2025-133216,2025-11-22,CUST-10818,FUR-TA-10000116,3409.97,5,0.1,805.77
CA-2025-133216,2025-11-22,CUST-10818,TEC-AC-10000059,372.96,4,0.0,164.48
CA-2025-133217,2025-11-22,CUST-10957,FUR-TA-10000158,1258.9,2,0.0,587.06
